game_id,season,week,team,opponent,off_epa,off_epa_pass,off_epa_rush,def_epa,def_epa_pass,def_epa_rush
401760421,2025,14,Colorado State,Air Force,0.49,0.49,0.42,0.45,2.69,0.3
401757310,2025,14,Delaware,UTEP,0.32,0.53,0.08,0.04,0.4,-0.49
401754610,2025,14,Duke,Wake Forest,0.29,0.36,0.14,0.22,0.48,-0.08
401762519,2025,14,East Carolina,Florida Atlantic,0.34,0.52,0.28,-0.25,-0.11,-0.22
401762869,2025,14,Eastern Michigan,Western Michigan,0.19,0.4,0.04,0.29,0.11,0.35
401752785,2025,14,Florida,Florida State,0.43,0.64,0.34,0.26,0.47,0.06
401762519,2025,14,Florida Atlantic,East Carolina,-0.25,-0.11,-0.22,0.34,0.52,0.28
401757311,2025,14,Florida International,Sam Houston,0.43,0.7,0.25,0.14,-0.07,0.23
401752785,2025,14,Florida State,Florida,0.26,0.47,0.06,0.43,0.64,0.34
401760423,2025,14,Fresno State,San José State,0.03,-0.11,0.11,-0.15,-0.24,0.01
401752786,2025,14,Georgia,Georgia Tech,0.03,-0.11,0.12,0.02,0.33,-0.17
401761663,2025,14,Georgia Southern,Marshall,0.16,0.48,-0.04,0.16,0.33,-0.21
401761664,2025,14,Georgia State,Old Dominion,0.04,0.05,0.02,0.1,0.06,0.1
401752786,2025,14,Georgia Tech,Georgia,0.02,0.33,-0.17,0.03,-0.11,0.12
401760424,2025,14,Hawai'i,Wyoming,0.18,0.53,-0.07,-0.07,0.13,-0.28
401756962,2025,14,Houston,Baylor,0.15,0.36,0.04,0.05,0.09,0.12
401752922,2025,14,Illinois,Northwestern,0.09,0.41,0.07,-0.01,0.12,-0.13
401752924,2025,14,Indiana,Purdue,0.69,0.75,0.63,-0.04,0.08,-0.21
401752916,2025,14,Iowa,Nebraska,0.31,0.64,0.24,0.06,-0.16,0.22
401756966,2025,14,Iowa State,Oklahoma State,0.18,0.13,0.21,0.0,0.24,-0.37
401757312,2025,14,Jacksonville State,Western Kentucky,0.31,0.57,0.21,0.24,0.22,0.28
401761662,2025,14,James Madison,Coastal Carolina,0.37,0.69,0.3,-0.31,-0.18,-0.54
401756964,2025,14,Kansas,Utah,0.06,-0.29,0.31,0.25,0.62,-0.02
401756965,2025,14,Kansas State,Colorado,0.24,0.4,0.19,-0.02,0.04,-0.06
401757313,2025,14,Kennesaw State,Liberty,0.48,0.84,0.19,0.27,0.39,0.23
401762871,2025,14,Kent State,Northern Illinois,0.34,0.28,0.35,0.16,-0.15,0.23
401752787,2025,14,Kentucky,Louisville,-0.12,-0.12,-0.02,0.25,0.72,0.13
401757313,2025,14,Liberty,Kennesaw State,0.27,0.39,0.23,0.48,0.84,0.19
401761665,2025,14,Louisiana,UL Monroe,0.02,0.01,0.05,0.18,0.32,0.16
401757314,2025,14,Louisiana Tech,Missouri State,0.35,0.32,0.4,0.24,0.24,0.34
401752787,2025,14,Louisville,Kentucky,0.25,0.72,0.13,-0.12,-0.12,-0.02
401752789,2025,14,LSU,Oklahoma,-0.3,0.01,-0.23,0.03,0.36,-0.43
401761663,2025,14,Marshall,Georgia Southern,0.16,0.33,-0.21,0.16,0.48,-0.04
401752923,2025,14,Maryland,Michigan State,0.35,0.39,0.22,0.29,0.4,0.14
401762868,2025,14,Massachusetts,Bowling Green,0.12,0.18,-0.03,0.41,1.54,0.25
401762516,2025,14,Memphis,Navy,0.05,-0.01,0.2,0.12,1.07,-0.03
401754611,2025,14,Miami,Pittsburgh,0.25,0.68,-0.01,0.11,0.18,0.06
401762875,2025,14,Miami (OH),Ball State,0.28,0.54,0.15,-0.02,0.19,-0.25
401752921,2025,14,Michigan,Ohio State,-0.18,-0.19,-0.17,0.25,0.82,-0.01
401752923,2025,14,Michigan State,Maryland,0.29,0.4,0.14,0.35,0.39,0.22
401757315,2025,14,Middle Tennessee,New Mexico State,0.17,0.32,-0.03,0.05,0.21,-0.2
401752918,2025,14,Minnesota,Wisconsin,0.05,-0.08,0.03,0.01,0.02,0.0
401752788,2025,14,Mississippi State,Ole Miss,0.14,-0.17,0.43,0.29,0.67,-0.01
401752783,2025,14,Missouri,Arkansas,0.15,-0.15,0.25,0.0,0.14,0.09
401757314,2025,14,Missouri State,Louisiana Tech,0.24,0.24,0.34,0.35,0.32,0.4
401762516,2025,14,Navy,Memphis,0.12,1.07,-0.03,0.05,-0.01,0.2
401754612,2025,14,NC State,North Carolina,0.42,0.25,0.51,0.1,0.15,0.08
401752916,2025,14,Nebraska,Iowa,0.06,-0.16,0.22,0.31,0.64,0.24
401760425,2025,14,Nevada,UNLV,0.04,-0.11,0.21,0.64,0.91,0.37
401760426,2025,14,New Mexico,San Diego State,-0.03,-0.16,0.22,-0.02,-0.15,0.07
401757315,2025,14,New Mexico State,Middle Tennessee,0.05,0.21,-0.2,0.17,0.32,-0.03
401754612,2025,14,North Carolina,NC State,0.1,0.15,0.08,0.42,0.25,0.51
401762871,2025,14,Northern Illinois,Kent State,0.16,-0.15,0.23,0.34,0.28,0.35
401762442,2025,14,North Texas,Temple,0.65,1.04,0.37,0.11,0.01,0.18
401752922,2025,14,Northwestern,Illinois,-0.01,0.12,-0.13,0.09,0.41,0.07
401754614,2025,14,Notre Dame,Stanford,0.44,0.67,0.25,0.14,0.32,-0.07
401762870,2025,14,Ohio,Buffalo,0.24,0.15,0.29,0.27,0.46,0.1
401752921,2025,14,Ohio State,Michigan,0.25,0.82,-0.01,-0.18,-0.19,-0.17
401752789,2025,14,Oklahoma,LSU,0.03,0.36,-0.43,-0.3,0.01,-0.23
401756966,2025,14,Oklahoma State,Iowa State,0.0,0.24,-0.37,0.18,0.13,0.21
401761664,2025,14,Old Dominion,Georgia State,0.1,0.06,0.1,0.04,0.05,0.02
401752788,2025,14,Ole Miss,Mississippi State,0.29,0.67,-0.01,0.14,-0.17,0.43
401752917,2025,14,Oregon,Washington,0.17,0.52,-0.12,0.01,0.03,0.13
401752946,2025,14,Oregon State,Washington State,-0.1,-0.02,-0.06,0.15,0.22,0.12
401752920,2025,14,Penn State,Rutgers,0.46,0.58,0.4,0.29,0.94,-0.17
401754611,2025,14,Pittsburgh,Miami,0.11,0.18,0.06,0.25,0.68,-0.01
401752924,2025,14,Purdue,Indiana,-0.04,0.08,-0.21,0.69,0.75,0.63
401762520,2025,14,Rice,South Florida,-0.1,-0.24,-0.02,0.45,0.82,0.24
401752920,2025,14,Rutgers,Penn State,0.29,0.94,-0.17,0.46,0.58,0.4
401757311,2025,14,Sam Houston,Florida International,0.14,-0.07,0.23,0.43,0.7,0.25
401760426,2025,14,San Diego State,New Mexico,-0.02,-0.15,0.07,-0.03,-0.16,0.22
401760423,2025,14,San José State,Fresno State,-0.15,-0.24,0.01,0.03,-0.11,0.11
401754609,2025,14,SMU,California,0.37,0.28,0.57,0.3,0.66,-0.08
401761667,2025,14,South Alabama,Texas State,0.05,-0.08,0.21,0.52,0.63,0.44
401752790,2025,14,South Carolina,Clemson,-0.02,0.05,-0.01,0.09,0.22,0.05
401761666,2025,14,Southern Miss,Troy,0.12,0.19,0.06,0.22,0.5,-0.05
401762520,2025,14,South Florida,Rice,0.45,0.82,0.24,-0.1,-0.24,-0.02
401754614,2025,14,Stanford,Notre Dame,0.14,0.32,-0.07,0.44,0.67,0.25
401754608,2025,14,Syracuse,Boston College,0.07,0.0,0.13,0.34,0.64,0.05
401756967,2025,14,TCU,Cincinnati,0.34,0.77,0.19,0.35,0.32,0.48
401762442,2025,14,Temple,North Texas,0.11,0.01,0.18,0.65,1.04,0.37
401752791,2025,14,Tennessee,Vanderbilt,0.24,0.24,0.15,0.59,0.47,0.71
401752792,2025,14,Texas,Texas A&M,0.22,0.0,0.31,0.08,0.15,0.16
401752792,2025,14,Texas A&M,Texas,0.08,0.15,0.16,0.22,0.0,0.31
401761667,2025,14,Texas State,South Alabama,0.52,0.63,0.44,0.05,-0.08,0.21
401756968,2025,14,Texas Tech,West Virginia,0.31,0.85,0.0,-0.26,-0.08,-0.35
401762872,2025,14,Toledo,Central Michigan,0.17,0.28,0.13,-0.04,0.03,-0.13
401761666,2025,14,Troy,Southern Miss,0.22,0.5,-0.05,0.12,0.19,0.06
401762518,2025,14,Tulane,Charlotte,0.13,0.17,0.12,-0.25,-0.05,-0.57
401762517,2025,14,Tulsa,UAB,0.09,-0.04,0.09,0.19,0.4,0.16
401762517,2025,14,UAB,Tulsa,0.19,0.4,0.16,0.09,-0.04,0.09
401756963,2025,14,UCF,BYU,0.06,0.38,-0.21,0.29,0.63,0.05
401752919,2025,14,UCLA,USC,0.1,0.12,0.02,0.35,0.49,0.28
401761665,2025,14,UL Monroe,Louisiana,0.18,0.32,0.16,0.02,0.01,0.05
401760425,2025,14,UNLV,Nevada,0.64,0.91,0.37,0.04,-0.11,0.21
401752919,2025,14,USC,UCLA,0.35,0.49,0.28,0.1,0.12,0.02
401756964,2025,14,Utah,Kansas,0.25,0.62,-0.02,0.06,-0.29,0.31
401760422,2025,14,Utah State,Boise State,0.15,0.13,0.22,0.08,0.13,-0.03
401757310,2025,14,UTEP,Delaware,0.04,0.4,-0.49,0.32,0.53,0.08
401762441,2025,14,UTSA,Army,0.04,0.01,0.16,0.15,0.59,0.04
401752791,2025,14,Vanderbilt,Tennessee,0.59,0.47,0.71,0.24,0.24,0.15
401754613,2025,14,Virginia,Virginia Tech,0.1,0.12,0.09,0.01,-0.03,0.04
401754613,2025,14,Virginia Tech,Virginia,0.01,-0.03,0.04,0.1,0.12,0.09
401754610,2025,14,Wake Forest,Duke,0.22,0.48,-0.08,0.29,0.36,0.14
401752917,2025,14,Washington,Oregon,0.01,0.03,0.13,0.17,0.52,-0.12
401752946,2025,14,Washington State,Oregon State,0.15,0.22,0.12,-0.1,-0.02,-0.06
401757312,2025,14,Western Kentucky,Jacksonville State,0.24,0.22,0.28,0.31,0.57,0.21
401762869,2025,14,Western Michigan,Eastern Michigan,0.29,0.11,0.35,0.19,0.4,0.04
401756968,2025,14,West Virginia,Texas Tech,-0.26,-0.08,-0.35,0.31,0.85,0.0
401752918,2025,14,Wisconsin,Minnesota,0.01,0.02,0.0,0.05,-0.08,0.03
401760424,2025,14,Wyoming,Hawai'i,-0.07,0.13,-0.28,0.18,0.53,-0.07
401777351,2025,15,Alabama,Georgia,-0.06,0.0,-0.33,0.19,0.37,0.04
401777326,2025,15,Boise State,UNLV,0.3,0.41,0.21,0.17,0.1,0.26
401777327,2025,15,BYU,Texas Tech,-0.03,-0.04,-0.04,0.07,0.03,0.11
401777328,2025,15,Duke,Virginia,0.21,0.62,0.0,0.14,0.09,0.29
401777351,2025,15,Georgia,Alabama,0.19,0.37,0.04,-0.06,0.0,-0.33
401777353,2025,15,Indiana,Ohio State,0.2,0.63,-0.15,0.12,0.38,-0.32
401777325,2025,15,Jacksonville State,Kennesaw State,0.08,0.01,0.29,0.11,0.35,0.03
401777352,2025,15,James Madison,Troy,0.05,-0.29,0.3,-0.06,-0.17,0.04
401777325,2025,15,Kennesaw State,Jacksonville State,0.11,0.35,0.03,0.08,0.01,0.29
401777329,2025,15,Miami (OH),Western Michigan,0.04,0.1,-0.02,-0.04,0.12,-0.06
401777324,2025,15,North Texas,Tulane,0.05,0.01,0.22,0.22,0.61,0.08
401777353,2025,15,Ohio State,Indiana,0.12,0.38,-0.32,0.2,0.63,-0.15
401777327,2025,15,Texas Tech,BYU,0.07,0.03,0.11,-0.03,-0.04,-0.04
401777352,2025,15,Troy,James Madison,-0.06,-0.17,0.04,0.05,-0.29,0.3
401777324,2025,15,Tulane,North Texas,0.22,0.61,0.08,0.05,0.01,0.22
401777326,2025,15,UNLV,Boise State,0.17,0.1,0.26,0.3,0.41,0.21
401777328,2025,15,Virginia,Duke,0.14,0.09,0.29,0.21,0.62,0.0
401777329,2025,15,Western Michigan,Miami (OH),-0.04,0.12,-0.06,0.04,0.1,-0.02
401762521,2025,16,Army,Navy,0.03,0.55,-0.02,0.14,0.44,0.06
401762521,2025,16,Navy,Army,0.14,0.44,0.06,0.03,0.55,-0.02
401769072,2025,1,Alabama,Indiana,-0.12,0.05,-0.46,0.32,0.81,0.13
401779840,2025,1,Alabama,Oklahoma,0.09,0.23,-0.24,-0.01,0.1,-0.13
401778324,2025,1,App State,Georgia Southern,-0.03,-0.08,0.23,0.22,0.29,0.37
401831583,2025,1,Arizona,SMU,0.09,0.07,0.26,0.21,0.52,0.09
401778329,2025,1,Arizona State,Duke,0.07,0.4,-0.09,0.2,0.16,0.24
401838053,2025,1,Arkansas State,Missouri State,0.13,0.43,-0.25,0.25,0.43,0.03
401778318,2025,1,Army,UConn,0.51,0.81,0.44,0.11,-0.15,0.36
401778302,2025,1,Boise State,Washington,-0.16,0.02,-0.21,0.13,0.19,0.21
401778319,2025,1,BYU,Georgia Tech,0.32,0.34,0.04,0.22,0.37,0.17
401778312,2025,1,California,Hawai'i,0.44,0.56,0.27,0.31,0.39,0.18
401778313,2025,1,Central Michigan,Northwestern,0.02,0.15,-0.14,0.1,0.11,0.13
401778333,2025,1,Cincinnati,Navy,-0.09,-0.27,0.02,0.21,0.55,0.13
401778317,2025,1,Clemson,Penn State,-0.02,-0.06,0.06,0.07,0.23,0.01
401778325,2025,1,Coastal Carolina,Louisiana Tech,0.0,0.18,-0.37,0.05,0.15,0.0
401778305,2025,1,Delaware,Louisiana,0.11,0.11,0.05,0.05,0.28,-0.07
401778329,2025,1,Duke,Arizona State,0.2,0.16,0.24,0.07,0.4,-0.09
401778316,2025,1,East Carolina,Pittsburgh,-0.23,0.14,-0.39,0.05,0.23,-0.16
401778315,2025,1,Florida International,UTSA,-0.15,-0.21,0.07,0.24,0.43,0.3
401778320,2025,1,Fresno State,Miami (OH),0.15,0.44,0.08,-0.15,-0.22,-0.02
401769073,2025,1,Georgia,Ole Miss,0.18,0.4,-0.03,0.24,0.39,0.07
401778324,2025,1,Georgia Southern,App State,0.22,0.29,0.37,-0.03,-0.08,0.23
401778319,2025,1,Georgia Tech,BYU,0.22,0.37,0.17,0.32,0.34,0.04
401778312,2025,1,Hawai'i,California,0.31,0.39,0.18,0.44,0.56,0.27
401778323,2025,1,Houston,LSU,0.25,0.6,0.0,0.37,0.53,0.1
401778326,2025,1,Illinois,Tennessee,0.23,0.11,0.33,0.17,0.12,0.19
401769072,2025,1,Indiana,Alabama,0.32,0.81,0.13,-0.12,0.05,-0.46
401769074,2025,1,Indiana,Oregon,0.45,1.2,0.09,-0.01,-0.02,0.04
401769076,2025,1,Indiana,Miami,0.08,0.27,0.03,0.17,0.35,0.22
401778328,2025,1,Iowa,Vanderbilt,0.26,0.8,0.05,0.26,0.3,0.22
401778303,2025,1,Jacksonville State,Troy,-0.06,0.18,-0.22,-0.13,-0.17,-0.01
401779843,2025,1,James Madison,Oregon,0.24,0.17,0.44,0.35,0.5,0.3
401778306,2025,1,Kennesaw State,Western Michigan,-0.24,-0.18,-0.09,0.23,0.3,0.21
401778305,2025,1,Louisiana,Delaware,0.05,0.28,-0.07,0.11,0.11,0.05
401778325,2025,1,Louisiana Tech,Coastal Carolina,0.05,0.15,0.0,0.0,0.18,-0.37
401778309,2025,1,Louisville,Toledo,0.12,0.18,0.06,0.05,-0.11,0.19
401778323,2025,1,LSU,Houston,0.37,0.53,0.1,0.25,0.6,0.0
401778307,2025,1,Memphis,NC State,-0.11,-0.19,-0.02,0.07,0.22,0.02
401769070,2025,1,Miami,Ohio State,0.06,0.26,-0.04,0.06,0.02,0.17
401769075,2025,1,Miami,Ole Miss,0.21,0.19,0.3,0.2,0.25,0.13
401769076,2025,1,Miami,Indiana,0.17,0.35,0.22,0.08,0.27,0.03
401779841,2025,1,Miami,Texas A&M,-0.06,0.03,-0.05,-0.04,-0.02,0.11
401778320,2025,1,Miami (OH),Fresno State,-0.15,-0.22,-0.02,0.15,0.44,0.08
401778330,2025,1,Michigan,Texas,0.07,-0.11,0.28,0.38,0.39,0.38
401778334,2025,1,Mississippi State,Wake Forest,0.05,0.26,-0.07,0.33,0.54,0.13
401778322,2025,1,Missouri,Virginia,-0.08,-0.12,-0.01,0.01,0.15,-0.09
401838053,2025,1,Missouri State,Arkansas State,0.25,0.43,0.03,0.13,0.43,-0.25
401778333,2025,1,Navy,Cincinnati,0.21,0.55,0.13,-0.09,-0.27,0.02
401778307,2025,1,NC State,Memphis,0.07,0.22,0.02,-0.11,-0.19,-0.02
401778331,2025,1,Nebraska,Utah,0.15,0.04,0.39,0.42,0.48,0.41
401778321,2025,1,North Texas,San Diego State,0.19,0.03,0.5,0.24,0.14,0.38
401778313,2025,1,Northwestern,Central Michigan,0.1,0.11,0.13,0.02,0.15,-0.14
401778311,2025,1,Ohio,UNLV,0.11,0.54,0.07,0.06,0.25,0.02
401769070,2025,1,Ohio State,Miami,0.06,0.02,0.17,0.06,0.26,-0.04
401779840,2025,1,Oklahoma,Alabama,-0.01,0.1,-0.13,0.09,0.23,-0.24
401778304,2025,1,Old Dominion,South Florida,0.13,0.05,0.17,-0.07,0.14,-0.24
401769073,2025,1,Ole Miss,Georgia,0.24,0.39,0.07,0.18,0.4,-0.03
401769075,2025,1,Ole Miss,Miami,0.2,0.25,0.13,0.21,0.19,0.3
401779842,2025,1,Ole Miss,Tulane,0.38,0.56,0.16,0.02,0.21,-0.16
401769071,2025,1,Oregon,Texas Tech,-0.12,0.22,-0.38,-0.06,0.0,0.03
401769074,2025,1,Oregon,Indiana,-0.01,-0.02,0.04,0.45,1.2,0.09
401779843,2025,1,Oregon,James Madison,0.35,0.5,0.3,0.24,0.17,0.44
401778317,2025,1,Penn State,Clemson,0.07,0.23,0.01,-0.02,-0.06,0.06
401778316,2025,1,Pittsburgh,East Carolina,0.05,0.23,-0.16,-0.23,0.14,-0.39
401778332,2025,1,Rice,Texas State,-0.2,0.0,-0.27,0.29,0.29,0.29
401778321,2025,1,San Diego State,North Texas,0.24,0.14,0.38,0.19,0.03,0.5
401831583,2025,1,SMU,Arizona,0.21,0.52,0.09,0.09,0.07,0.26
401778310,2025,1,Southern Miss,Western Kentucky,0.05,0.02,0.2,0.06,0.04,0.15
401778304,2025,1,South Florida,Old Dominion,-0.07,0.14,-0.24,0.13,0.05,0.17
401778327,2025,1,TCU,USC,0.3,0.28,0.36,0.14,0.66,-0.1
401778326,2025,1,Tennessee,Illinois,0.17,0.12,0.19,0.23,0.11,0.33
401778330,2025,1,Texas,Michigan,0.38,0.39,0.38,0.07,-0.11,0.28
401779841,2025,1,Texas A&M,Miami,-0.04,-0.02,0.11,-0.06,0.03,-0.05
401778332,2025,1,Texas State,Rice,0.29,0.29,0.29,-0.2,0.0,-0.27
401769071,2025,1,Texas Tech,Oregon,-0.06,0.0,0.03,-0.12,0.22,-0.38
401778309,2025,1,Toledo,Louisville,0.05,-0.11,0.19,0.12,0.18,0.06
401778303,2025,1,Troy,Jacksonville State,-0.13,-0.17,-0.01,-0.06,0.18,-0.22
401779842,2025,1,Tulane,Ole Miss,0.02,0.21,-0.16,0.38,0.56,0.16
401778318,2025,1,UConn,Army,0.11,-0.15,0.36,0.51,0.81,0.44
401778311,2025,1,UNLV,Ohio,0.06,0.25,0.02,0.11,0.54,0.07
401778327,2025,1,USC,TCU,0.14,0.66,-0.1,0.3,0.28,0.36
401778331,2025,1,Utah,Nebraska,0.42,0.48,0.41,0.15,0.04,0.39
401778308,2025,1,Utah State,Washington State,-0.05,0.09,-0.05,0.31,0.41,0.21
401778315,2025,1,UTSA,Florida International,0.24,0.43,0.3,-0.15,-0.21,0.07
401778328,2025,1,Vanderbilt,Iowa,0.26,0.3,0.22,0.26,0.8,0.05
401778322,2025,1,Virginia,Missouri,0.01,0.15,-0.09,-0.08,-0.12,-0.01
401778334,2025,1,Wake Forest,Mississippi State,0.33,0.54,0.13,0.05,0.26,-0.07
401778302,2025,1,Washington,Boise State,0.13,0.19,0.21,-0.16,0.02,-0.21
401778308,2025,1,Washington State,Utah State,0.31,0.41,0.21,-0.05,0.09,-0.05
401778310,2025,1,Western Kentucky,Southern Miss,0.06,0.04,0.15,0.05,0.02,0.2
401778306,2025,1,Western Michigan,Kennesaw State,0.23,0.3,0.21,-0.24,-0.18,-0.09
